True,bla_0,bla_1,bla_2,bla_3,bla_4,bla_5,bla_6,bla_7,bla_8,bla_9,bla_10,bla_11,bla_12,bla_13,bla_14,bla_15,bla_16,bla_17,bla_18,bla_19,bla_20,bla_21,bla_22,bla_23,bla_24,bla_25,bla_26,bla_27,bla_28,bla_29,bla_30,bla_31,bla_32,bla_33,bla_34,bla_35,bla_36,bla_37,bla_38,bla_39,bla_40,bla_41,bla_42,bla_43,bla_44,bla_45,bla_46,bla_47,bla_48,bla_49,bla_50,bla_51,bla_52,bla_53,bla_54,bla_55,bla_56,bla_57,bla_58,bla_59,bla_60,bla_61,bla_62,bla_63,bla_64,bla_65,bla_66,bla_67,bla_68,bla_69,bla_70,bla_71,bla_72,bla_73,bla_74,bla_75,bla_76,bla_77,bla_78,bla_79,bla_80,bla_81,bla_82,bla_83,bla_84,bla_85,bla_86,bla_87,bla_88,bla_89,bla_90,bla_91,bla_92,bla_93,bla_94,bla_95,bla_0.1,bla_1.1,bla_2.1,bla_3.1,bla_4.1,bla_5.1,bla_6.1,bla_7.1,bla_8.1,bla_9.1,bla_10.1,bla_11.1,bla_12.1,bla_13.1,bla_14.1,bla_15.1,bla_16.1,bla_17.1,bla_18.1,bla_19.1,bla_20.1,bla_21.1,bla_22.1,bla_23.1,bla_24.1,bla_25.1,bla_26.1,bla_27.1,bla_28.1,bla_29.1,bla_30.1,bla_31.1,bla_32.1,bla_33.1,bla_34.1,bla_35.1,bla_36.1,bla_37.1,bla_38.1,bla_39.1,bla_40.1,bla_41.1,bla_42.1,bla_43.1,bla_44.1,bla_45.1,bla_46.1,bla_47.1,bla_48.1,bla_49.1,bla_50.1,bla_51.1,bla_52.1,bla_53.1,bla_54.1,bla_55.1,bla_56.1,bla_57.1,bla_58.1,bla_59.1,bla_60.1,bla_61.1,bla_62.1,bla_63.1,bla_64.1,bla_65.1,bla_66.1,bla_67.1,bla_68.1,bla_69.1,bla_70.1,bla_71.1,bla_72.1,bla_73.1,bla_74.1,bla_75.1,bla_76.1,bla_77.1,bla_78.1,bla_79.1,bla_80.1,bla_81.1,bla_82.1,bla_83.1,bla_84.1,bla_85.1,bla_86.1,bla_87.1,bla_88.1,bla_89.1,bla_90.1,bla_91.1,bla_92.1,bla_93.1,bla_94.1,bla_95.1
b1200,-0.39563197,0.19762412,0.23468006,0.60698664,0.022837413,0.15650792,-0.05641371,0.5553462,-0.12470533,0.36605364,0.80953187,-0.38961804,0.07309369,0.16353977,-0.6883693,-0.49726257,-0.21541275,0.21912663,0.17000642,-0.26324752,0.44722968,-0.5197658,-0.32329467,0.08118641,0.4165652,0.13077489,-0.044493396,-0.26986447,0.35337615,0.23906186,-0.3851897,0.07038622,-0.049833283,0.29107565,0.10565762,0.12487756,0.08281618,0.19112676,0.5663686,-0.06669181,-0.25420094,0.16316584,0.52940863,-0.010714731,0.16779591,0.49165702,-0.2394881,-0.4025616,-0.18564801,0.07297763,0.15661535,-0.12993269,-0.64637274,-0.0779429,-0.72101855,-0.28283793,0.40143427,-0.546263,0.2851997,-0.36866805,-0.6462649,-0.07710168,0.6247511,0.25846604,-0.077075824,0.46782303,0.34490305,0.37808496,-0.1471928,-0.25613225,0.09449588,0.17030764,-0.33317238,-0.20611219,-0.14389902,0.145733,-0.09013551,-0.19939703,-0.50882536,-0.15065224,-0.2562533,-0.20659472,-0.12245066,0.10324039,-0.087603174,-0.20041935,0.07226535,-0.30352363,-0.26324463,-0.22376871,0.16543007,0.62125427,-0.50938076,0.54941875,-0.45586136,-0.13095292,0.43058342,0.18533443,-0.03541137,-0.42294407,0.16098845,-0.26275524,-0.058838673,-0.11390812,-0.17852286,0.0435608,-0.33825666,-0.33417547,-0.1044867,0.21417774,0.0085046375,-0.31136602,-0.7615468,-0.60139257,0.29836684,-0.51367086,-0.7005529,0.08167107,0.58448005,0.022629457,-0.34374568,-0.32728162,0.007390136,0.14379787,0.011676706,0.35896915,0.050227832,0.48937455,0.6784951,0.29567546,-0.057763096,-0.1195578,-0.30485672,-0.046350222,-0.09337021,0.038283534,0.38546178,-0.026670028,0.6728481,0.026536312,0.039012957,-0.43962318,0.4190461,-0.27070272,-0.012270815,-0.04315627,-0.08689151,0.4024079,0.17812155,-0.049318846,-0.2581973,-0.07611791,-0.35216117,-0.46262696,-0.10380735,0.22709033,-0.52897966,0.5653288,0.42511335,0.67864734,-0.10535884,0.825237,-0.05187492,-0.20878963,0.07065583,0.15090969,-0.033687655,-0.5749347,-0.6401766,0.14522278,-0.7205356,0.4606882,0.10443491,-0.01174145,0.30268663,0.33688974,0.14660613,0.4653201,0.05774981,-0.58119535,-0.5308051,-0.9114767,0.23721854,-0.6977257,-0.46372414,0.18266633,0.085027166,0.20337927,-0.23744151,0.113669254,-0.046845112,0.16286026
b1466,0.015752127,-0.1077862,0.4473679,-0.6644585,0.19956268,-0.39092967,0.20653138,-0.21647082,0.435937,-0.3399151,-0.7709613,0.048003897,-0.32263398,0.14900118,0.28052422,0.5710071,-0.54708385,-0.3328569,0.22411695,-0.22384761,0.35643148,0.03579468,-0.4005521,0.45039895,0.05266117,-0.11195469,-0.3476427,-0.21470752,-0.28147575,-0.14133126,0.2534913,-0.23674947,-0.2871211,0.48784056,-0.39771682,-0.2318454,0.5455676,0.4207908,-0.05333758,-0.31172457,0.0069857626,0.12029454,0.012663954,0.28843933,0.21074498,0.1665139,0.14830449,-0.09098982,0.40120006,-0.44155923,0.05919555,0.23520972,-0.5689888,0.10282983,-0.24933021,-0.041962042,-0.60836643,-0.035995897,-0.12669037,-0.29246825,0.2726307,-0.4621482,-0.10752135,-0.46118632,0.5434726,-0.25439307,0.17135306,-0.41738,-0.33880398,0.3372997,-0.08399941,0.45729947,-0.16562058,0.08485994,-0.21389967,-0.56964827,0.4852243,-0.3006506,-0.3095261,-0.49509358,0.13901673,0.037389465,-0.22756173,-0.30347288,0.123524636,-0.7160706,0.10469762,-0.47751245,0.52765167,-0.022979058,-0.0634038,0.2593272,-0.54223174,0.22541551,0.009948287,-0.24600737,0.4184856,0.29002944,0.32519832,0.14913335,0.54657453,0.07939797,0.43755636,-0.31350496,0.11479205,-0.19672664,-0.6638264,-0.6535239,0.037659485,0.53003484,0.38419646,0.17200685,0.10674526,0.2727757,-0.5202916,-0.12684228,-0.26051313,-0.0052753147,0.07751565,-0.3582503,0.00530105,0.4737618,-0.2451982,-0.0073009795,-0.49699154,-0.029775355,0.53284866,-0.33558232,0.35944754,-0.15671197,0.5734648,-0.43621162,-0.1340393,-0.0909134,-0.43661422,-0.47789997,0.5807565,0.71810335,-0.45567518,0.3835516,-0.1150336,-0.100633614,-0.46153727,0.24523902,0.18104857,0.16266008,0.11534251,-0.5177424,0.21891451,-0.49921745,-0.15394683,0.36657396,-0.80315685,-0.40498355,0.3460403,0.07603026,-0.37525776,0.12214759,-0.20826167,0.19347502,0.2776949,0.48842698,-0.23887499,0.014788067,0.23379098,-0.5464811,0.39911094,0.5875597,-0.07665969,-0.01865135,0.039592523,0.2955596,-0.15111578,0.064996935,0.30480304,-0.049204145,0.012522525,0.4694068,0.56845856,0.044443,0.26096904,-0.21367465,0.04655514,-0.19311245,-0.08598358,-0.47717607,0.32148123,0.37397933,-0.13089679,-0.0995584,0.7186379,0.05798101
b2021,0.18728243,0.1972262,-0.24515967,0.37912375,0.07443924,-0.61914974,0.49580416,0.17247851,-0.15008076,-0.13261795,0.32660994,0.15289263,0.3937228,-0.12220431,-0.00784986,-0.18614508,-0.046561316,-0.2034448,-0.2542807,-0.14799736,-0.15839107,0.28756675,-0.030907642,-0.05721854,-0.87918603,-0.19107036,0.048370212,0.30171406,0.134137,0.09636826,-0.04340188,-0.5264491,0.039701443,-0.72334754,-0.09919308,-0.42896146,-0.4110712,0.39904833,-0.2986196,-0.07051028,-0.07849712,0.35940343,0.15979092,0.26609376,-0.32420018,0.04914494,0.33310977,0.23443069,0.2292178,0.011083783,0.0015254316,-0.383127,-0.531834,-0.23729149,-0.79847884,0.16493957,-0.020947566,-0.13388725,0.45544672,-0.16148196,0.0007400776,-0.33817825,0.17972645,-0.2440955,-0.4438062,-0.067761384,0.11846228,0.29083857,-0.3909614,-0.049768068,0.1591746,-0.84962946,-0.42242208,0.50296897,-0.17376564,-0.08342472,-0.02813538,-0.018628426,-0.16318342,0.034672063,0.36127353,-0.34794027,0.13573456,-0.3630885,-0.34012187,-0.38488233,-0.33129776,-0.6971982,0.41651502,-0.3576876,-0.24247926,-0.27607164,-0.43132386,0.52075005,0.0534448,-0.34354612,0.4243017,0.32711482,0.01801709,0.1040181,0.15055831,-0.47699848,0.031716175,0.14782637,-0.029542077,0.09148798,0.307967,-0.37079075,-0.19749093,0.3613184,-0.09527844,-0.19186632,-0.68864375,-0.5343349,-0.15115719,0.14497772,-0.45092842,-0.11896756,0.10323081,0.15689813,0.15267874,-0.33132282,-0.24330492,0.11502819,0.17514053,-0.20892279,-0.18955255,0.034136176,-0.24276234,0.15502997,0.096756935,0.100212716,-0.45438358,0.30589238,-0.54639715,-0.3553215,-0.19284837,0.13588582,-0.6109762,0.34539503,-0.07194459,0.0571515,0.05251101,0.4071084,-0.13939682,0.6654436,0.16707374,-0.35265738,-0.75962687,0.49579865,-0.43578538,-0.3233606,0.004740681,-0.3847992,0.24033113,-0.26647446,-0.34222198,0.1517005,-0.27361318,0.26429653,-0.21798323,-0.040055476,0.41431347,0.07276491,-0.3684893,0.027305804,-0.13240756,-0.23396736,-0.13394831,-0.0033290554,-0.3522747,-0.52198,0.51596797,0.3835168,0.12224928,-0.21809405,-0.1823842,0.27165672,0.26530743,-0.47853345,0.12661174,0.34192392,-0.33079192,-0.3226621,0.41811043,0.00775693,0.051703475,-0.44114247,-0.26095435,0.36024332,-0.27939448,0.4560294
b3087,-0.08857052,-0.25132385,-0.35064998,-0.16824211,0.11817696,-0.55232173,-0.26153198,0.052363604,-0.14025488,0.014267645,-0.44750157,0.17730209,0.045434628,0.31345597,-0.27574092,0.4940208,-0.6373495,-0.37631208,-0.49304643,-0.04182979,-0.4843522,0.01786759,0.17019664,0.5055171,-0.18120557,-0.56879044,0.37774765,-0.34853274,-0.15260378,-0.17764774,-0.015491696,-0.33077493,-0.15911491,-0.24664094,-0.2265897,-0.37173814,0.1023357,-0.28993216,0.22494777,0.005074532,0.26401982,0.51538914,0.77800226,0.4345594,-0.2688386,-0.0137971,-0.38152137,-0.09713918,-0.015205777,0.4781995,-0.07238827,-0.1780447,-0.58349514,-0.022457216,0.1319088,0.14376123,0.025148224,-0.3622486,-0.25574595,-0.35299397,-0.14880435,0.17777045,0.7412814,-0.2725965,0.30712467,0.13793463,0.40557045,-0.1242449,0.004733118,0.9042966,0.47465318,-0.4188928,0.19502349,0.2622432,0.23129049,0.07739641,0.3469917,-0.02946729,-0.3229506,-0.11847473,0.07022167,-0.2796742,0.15230271,0.070647605,0.24380517,-0.14033823,0.020368913,0.17689657,-0.24963257,0.5439864,0.4575922,-0.40302885,-0.45445427,0.36525044,-0.6544245,-0.45718232,0.3917423,0.81506497,-0.28870085,0.19960524,0.61064565,-0.057804115,0.48311186,-0.2830885,0.12773164,0.41141492,-0.037467744,-0.38015378,0.7884546,0.36031207,0.2786865,-0.4124184,-0.27707532,-0.15639882,-0.27363944,0.008912681,-0.06428006,-0.23551437,-0.141049,0.4482131,0.23546822,-0.10103449,-0.0046743304,-0.058385428,-0.21680158,0.37417388,-0.09172781,0.63038653,-0.21546026,0.39534903,-0.037651118,0.0051351525,0.012045744,0.005871398,-0.38163665,-0.42916712,0.5248665,-0.116169006,-0.7264336,0.25954905,0.3522492,-0.23372737,0.5727398,-0.062348273,0.16284852,0.21262014,0.026141785,-0.10300813,-0.07996462,0.5737042,-0.06834786,-0.15559559,-0.018287841,0.30942047,-0.07332222,0.49921942,-0.54180104,-0.36437786,0.29922485,-0.44450444,-0.20011486,0.50983816,-0.13267809,0.49923638,-0.62970644,0.03990805,0.4370641,-0.13310996,-0.13812122,0.16950342,0.26783276,0.2743942,-0.11661842,-0.31180036,0.22643557,-0.37820265,0.028856555,0.5586014,0.22895718,-0.067650765,0.11408999,-0.35899457,-0.30098367,-0.83384436,-0.01714303,0.5189671,-0.064499415,0.35521385,-0.35740688,-0.10542183,0.31629738,0.61283505
b3026,-0.6182253,0.21723714,0.32121137,-0.22117887,-0.40856135,-0.202359,-0.33893162,0.4145852,0.31329727,-0.3356362,0.72632253,0.33588696,-0.45241183,0.89920485,-0.2130378,0.6602524,-0.26269928,0.048429828,-0.39000654,0.15133385,-0.5461826,0.0051267883,-0.09417049,-0.5616803,-0.15662226,-0.38669378,-0.032106593,0.14151368,-0.14485519,-0.080170326,0.17790176,-0.2722987,0.039442606,-0.29401064,0.103785,-0.03831523,-0.13996156,0.34234014,0.1569831,-0.20535786,0.27552888,-0.4883391,0.46030146,0.112809725,-0.27752128,0.5063479,0.047598075,-0.09259499,-0.27578545,0.14512841,-0.2115321,-0.1254265,-0.047120325,0.019902704,0.284682,-0.16599582,-0.13699077,-0.43004158,0.3059361,0.14118277,0.978412,-0.14997965,0.29148445,0.07866661,-0.5763484,-0.1514309,0.24862286,-0.016420478,0.0036139626,-0.44287348,-0.06948602,0.09501967,-0.49892884,-0.27883154,0.08401652,-0.27308738,0.3082226,-0.26917222,-0.44173434,-0.30527514,-0.042094335,0.35961202,-0.11910661,-0.3326643,-0.4547258,-0.3374064,-0.18763442,-0.2556685,0.29093328,-0.060195133,-0.13767767,-0.1404946,-0.2958196,-0.30855012,-0.040587205,0.11802957,-0.13197953,0.22710365,-0.33627677,0.7049815,-0.09946855,-0.120805934,0.5317528,0.19196174,-0.04683061,0.07947285,0.053758472,-0.3815149,0.017101645,-0.056042235,-0.30061662,0.04049842,-0.39480257,-0.080837056,0.22163455,0.3505583,-0.48058143,-0.008306163,0.36590827,0.18025832,-0.03534823,-0.08163955,-0.13439818,0.1379676,-0.24916986,0.11976126,-0.26010475,-0.07888699,0.27576342,0.096293025,0.22483717,-0.120776355,0.28050122,0.5546007,-0.40991032,-0.08265666,-0.2980874,0.35128433,-0.24261707,0.08964293,-0.3885648,0.41211504,0.41467184,0.32379258,0.20235452,-0.16076975,0.1372277,0.23747738,-0.34767506,-0.17767225,-0.4538338,0.00071963045,-0.49249774,-0.046043612,0.08451847,0.4044819,0.21795578,0.061416794,-0.103737056,-0.09113177,0.08861771,0.41717955,-0.11797675,0.020738175,-0.11887746,-0.35327977,0.23274711,0.21604247,-0.002746598,-0.05725263,0.18971983,0.6448248,-0.09350795,0.34896797,-0.20032138,0.27749026,0.68266964,-0.40667328,-0.042099886,-0.66024524,0.16988319,0.16835779,-0.0502734,0.25990248,-0.035391964,-0.17412984,0.063850015,0.033054505,-0.35399827,-0.08482475,0.26342785,-0.41351223
b3232,-0.009619075,0.19347355,0.2125854,-0.1839584,-0.21357545,0.15343979,-0.040692583,0.21503115,0.151225,0.08343632,0.008946913,0.6826491,0.216744,0.40206397,0.28736675,0.3395052,-0.6306355,0.09970817,-0.21184303,-0.3313965,0.293729,0.4986927,-0.20858611,-0.5363795,-0.13156849,0.011195444,0.44572368,0.057638984,0.22905317,0.19624099,0.1961534,-0.54631084,0.61707956,-0.3020278,0.4401681,-0.40625182,-0.12162707,-0.12797788,0.053500555,-0.9062833,0.06832174,-0.252829,-0.17140244,0.28880504,-0.47999483,-0.035416238,0.47858104,0.6573091,0.13698329,-0.5475896,0.028012542,0.12104449,-0.4030926,0.432291,0.049335036,0.012161266,-0.3704022,0.40535006,-0.272711,-0.051901266,-0.26314253,-0.32040736,0.24652973,0.23903808,-0.10709599,0.063228935,0.17152104,0.2762203,0.23090725,0.0062519046,0.3047454,0.010938436,0.10624792,0.10495423,-0.2858783,-0.6762096,0.32790753,-0.34084898,-0.5455017,-0.43739104,-0.60048825,-0.49350423,-0.26546296,-0.4809413,0.3251724,0.05019114,0.091238886,0.19654559,-0.0018025809,0.19653948,0.41321123,-0.03571896,-0.21072434,0.098027214,-0.5431572,-0.15939003,0.351345,0.53297645,0.4830081,-0.21083227,0.17575927,-0.49430993,1.1193229,0.58768904,-0.004529812,-0.07528013,-0.117179684,-0.043298896,0.45686963,0.017464722,0.19991921,-0.37826097,0.004612732,-0.04676103,0.21056797,0.42152306,-0.51246166,-0.30502185,0.09441165,-0.14803328,-0.3149865,0.65901434,-0.33008426,0.11238565,-0.22219528,-0.22608367,-0.7726732,0.5154946,-0.35290605,0.10153253,-0.30726275,-0.066955626,-0.32905877,0.035254672,-0.23427604,0.2938642,-0.34692428,0.023414522,0.2912897,-0.22542253,-0.3043298,-0.195248,-0.13508716,0.46913603,0.49244356,-0.48697212,0.387209,-0.3209693,-0.16103262,0.28334233,-0.71390927,-0.024253953,0.21580893,0.3851775,0.1351413,0.49205953,-0.3899916,-0.45026702,0.26795998,-0.33430588,-0.39328533,0.14559056,-0.088108905,0.59939307,0.30616966,0.3348401,0.12066916,-0.14391935,0.2756773,0.10061069,-0.1808144,0.5304082,0.3771349,0.50244784,0.07018976,-0.47551808,0.33673456,0.14928171,0.22071257,-0.37250805,0.3027684,0.009149193,0.0078105303,-0.015154051,-0.37041408,0.19028153,0.2643314,-0.059619416,-0.18893392,-0.042698648,-0.22615711,0.27213803
b4187,-0.28110212,0.036237463,0.2419936,-0.2607394,0.17940785,-0.109897286,-0.20952561,0.21497291,-0.18271226,-0.0064208484,-0.04178167,-0.13286996,0.17966276,0.5264719,-0.23750453,-0.28505802,-0.03387895,0.28113052,0.2203056,-0.59062,-0.5615188,0.13757886,-0.19169736,0.61371976,-0.04945898,-0.8228153,-0.50248635,0.37411436,0.498987,-0.008927522,0.23725338,-0.6841919,-0.07628265,0.06621004,-0.10437204,-0.013082858,-0.38682643,0.09982286,0.43162203,-0.5095906,-0.17024949,0.31146613,0.29451382,-0.33331507,-0.010433642,-0.26840776,-0.3277533,0.22903515,0.347643,-0.1848165,0.2770756,0.17091598,-0.8374595,-0.09029228,-0.29716828,-0.04015205,0.13511714,-0.027662463,0.21433273,0.8318696,-0.20667925,0.033821583,-0.3207958,0.028551511,0.48608795,-0.16618255,-0.002540566,-0.15553845,-0.6737177,-0.20580891,0.262379,0.4736875,-0.3403343,0.11056212,-0.330535,-0.16870074,-0.29812127,-0.14936888,-0.3390667,-0.12604584,0.20032758,-0.08676165,-0.13611285,-0.2929121,0.25040397,-0.41580144,0.08161814,-0.29012522,-0.12265396,0.6352914,-0.19864497,0.10929844,0.27263394,0.25237292,0.35123178,-0.2505335,0.22164278,0.9129457,-0.17784348,0.3349383,0.27276623,-0.5793448,0.5719972,-0.37491262,-0.08064459,-0.07263465,-0.6216534,-0.44689873,-0.13119386,0.302399,0.015700692,-0.0864797,0.3775954,-0.43945202,0.14335182,-0.10230649,-0.19850475,-0.41772914,0.2896983,-0.60733885,0.46657822,0.028734183,0.303619,0.24375714,0.15310366,0.060993623,-0.10038006,0.5257638,0.26407427,-0.14489256,0.25802207,-0.07579439,-0.013421009,0.020240908,-0.46046275,-0.2844508,0.49907237,0.1384612,0.01378041,0.063157395,-0.22088312,-0.07555681,-0.18425204,-0.0045731626,0.5167543,-0.08420785,-0.24083759,0.019091574,0.83317226,-0.6867723,0.17633748,-0.34883404,-0.10902349,-0.69627494,0.27986428,-0.396586,-0.15903115,0.12677774,0.20272723,0.2659276,-0.44803587,-0.21699393,0.19284159,-0.09589658,0.22912824,-0.69549465,-0.7076856,0.08226884,0.06522801,0.33788538,0.101029046,-0.23814532,0.008472006,0.12169908,0.5699156,0.22183523,0.07558364,-0.21460877,-0.16671316,-0.1818755,-0.07570969,-0.07150289,-0.704535,-0.18561812,-0.4445029,-0.34787574,-0.042997904,0.3448393,-0.6549138,0.3233215,0.15094116,-0.1460762
b3078,-0.027917838,-0.07348869,0.11758354,-0.038059503,0.1856358,0.2852665,0.01073815,-0.40282527,-0.053594884,0.24227053,0.15714288,0.14485359,-0.11740179,0.044912357,-0.23506893,0.011864751,-0.42292532,0.23263757,0.06396658,-0.59118146,-0.5719402,-0.11135796,0.2911493,0.41150638,-0.3581103,-0.19938967,0.52577984,-0.10768732,-0.43384954,0.6461133,0.02903922,-0.32274127,-0.020438328,-0.23302956,0.09665669,0.032465372,-0.35369912,0.17295042,0.53261805,-0.32761708,-0.06596253,-0.32170182,0.01891933,0.19781365,0.048114978,-0.15829852,-0.7324586,0.10389519,-0.12734741,-0.5710495,-0.25461486,0.5963593,0.3272232,-0.11677004,0.025991902,0.19311051,-0.050392073,-0.2369033,0.115408756,-0.07733325,0.094081916,-0.7707816,0.4709332,-0.29760745,0.42394,0.51302874,0.7123598,-0.3008485,-0.60243285,0.49652517,-0.35276368,0.09086823,0.1435859,0.13270687,-0.4125499,-0.19412297,-0.02346197,-0.3136851,-0.6532719,-0.4533141,-0.002786893,-0.009288165,0.16653627,0.36232242,-0.07009561,0.0641024,-0.50734365,0.0663002,0.13986024,-0.43950886,-0.16568428,0.4221676,0.19628786,0.16741657,-0.6409179,-0.22644086,0.5458043,0.4902022,-0.37005466,-0.073962495,0.34497583,-0.72722495,-0.15503922,0.054598268,0.17578937,-0.02233043,-0.49967042,-0.41729656,0.44642088,-0.30509874,0.28004983,0.65426934,-0.31338647,-0.34399232,-0.10246539,-0.0006211155,-0.29132432,0.06787638,0.3128398,0.10639331,0.07574702,-0.07132515,0.3305088,0.21798632,-0.064931475,-0.05846302,-0.61962676,-0.073470555,-0.07077132,-0.052949592,0.37287307,-0.35976383,-0.26424453,0.63306785,-0.30037344,0.062269565,0.26951227,0.43241376,-0.1559489,0.082165636,-0.24191536,0.31958264,0.053127125,-0.15489557,-0.28837615,0.20396274,0.4810693,0.20650466,-0.5118501,0.21251734,0.46677685,0.05650308,0.23222917,-0.16307285,0.040021174,0.25805965,0.43315724,-0.15992714,-0.25340396,0.25430265,0.21773128,0.15900072,0.6646715,0.36336046,-0.3743211,0.03851895,-0.23554887,0.035653908,0.2998089,-0.53599125,-1.0532717,0.3230312,0.16965307,-0.18790765,-0.17346428,0.11695812,0.30411136,-0.13106567,0.06983591,0.14345324,0.3328297,0.12446726,0.22116123,-0.45750293,-0.12533672,0.49521658,0.7452656,-0.1034211,-0.116014086,0.10748801,-0.36694446,-0.26175886
b3709,-0.05116196,-0.2941105,0.063864216,-0.13791582,-0.017262181,0.2868353,-0.08377891,-0.30648458,-0.06988762,0.33715692,0.817362,0.023724532,-0.016266149,-0.22813492,-0.4436505,-0.018746242,-0.028127134,-0.5963797,-0.295525,0.07946297,-0.8610148,0.28865167,-0.05544572,0.29057047,-0.07391484,0.053880304,0.31163144,-0.51163125,-0.30247173,0.31851315,0.8165632,-0.4215219,0.16907872,-0.20915243,-0.23534943,0.15512398,0.11757774,0.35083753,0.5316683,-0.25595853,0.08455888,-0.2860241,0.18708064,0.5044683,-0.9652906,0.24860182,-0.3590714,0.30569243,0.33862323,-0.24924442,-0.00064249715,0.40523797,-0.21639751,0.058318697,0.111391015,-0.042948354,0.26677352,0.021697871,0.23084627,0.23643465,-0.16869225,-0.55668825,0.010210833,0.1406525,-0.25105995,0.20384458,0.47680694,-0.19313554,-0.20836124,0.17105602,-0.49722493,0.5055463,0.36904737,-0.2218182,-0.33427808,-0.34181964,-0.061751027,-0.03316457,0.022796039,0.027124936,-0.35471368,-0.09482565,-0.10008282,0.41691414,0.25387678,-0.28492936,0.30367425,-0.25582305,0.5121327,-0.061567906,0.105697654,0.13209729,0.54029334,0.70604223,-0.73409253,0.34515464,0.70308596,0.2293314,0.12782553,-0.30467328,0.35711995,0.08877424,0.15399727,-0.25825718,0.0688968,0.22073354,-0.08372901,-0.10120363,0.7209156,0.16508953,-0.016140895,0.4763383,-0.30391958,0.03776594,0.5391831,0.20822482,0.32661986,0.06501536,-0.29408574,-0.30522987,0.0357734,0.2890081,0.42195672,0.2558441,-0.13789369,0.14846733,0.040079717,-0.5005644,0.33434463,-0.09882428,0.29907927,0.24170777,0.353346,0.006188638,-0.74409074,-0.33109486,0.8170298,0.46188828,0.25885865,0.17913947,-0.09616559,0.33311546,0.09675386,-0.75776273,0.06922595,-0.0352555,0.5627687,-0.014893928,-0.39567837,0.21818048,-0.38375708,0.2424929,0.4867281,-0.21445218,0.26815963,0.1112036,0.3035735,-0.028228639,0.23505265,0.2979632,-0.30791456,-0.07328108,0.2145232,0.17595896,-0.18554692,-0.02331829,-0.35225096,0.6799049,0.73508,-0.33166245,-0.34712204,0.24855782,-0.6844851,-0.2374538,-0.1298405,-0.17433618,0.16149779,0.23126516,-0.3140045,-0.6432188,-0.3600195,-0.13974155,0.4369037,0.020532802,-0.48080066,-0.7273988,0.039530035,0.46292114,-0.6269661,-0.22690894,0.20634024,-0.010169006
b4080,-0.3596261,0.29456833,-0.15022713,-0.2666924,0.07463146,0.15457663,0.25448024,-0.44753644,0.30092826,0.06583961,-0.32282764,-0.60740376,0.35208833,0.22535491,-0.43400332,0.15771511,-0.1109191,0.0059002093,-0.017696202,0.22500283,-0.45215487,-0.31673723,-0.2765767,-0.60400474,0.5516138,-0.6071984,-0.10820396,0.03184277,0.19621998,-0.050759915,0.4140389,-0.6223022,-0.020187533,-0.15418994,0.42023802,-0.063148595,0.22885728,0.25569403,0.0709399,-0.057256546,-0.17053097,0.014141927,0.11789597,-0.20017022,-0.6163972,0.09338035,0.025946576,-0.15848522,0.26805556,0.027965099,-0.30149865,-0.29001674,0.31096682,-0.35322413,-0.4688344,-0.17827967,-0.16183025,-0.28422993,-0.43634984,0.050258648,0.011016673,0.16357994,-0.08061443,0.08034674,-0.36243823,0.15384716,-0.09449093,0.12244404,-0.17462522,0.2691391,-0.0049530054,0.0837342,-0.19721614,0.1464181,0.04964034,0.09440396,-0.24013233,-0.3408953,-0.912289,0.15503958,-0.5099603,0.1972868,-0.23031704,0.15747985,0.020407282,0.06441431,-0.067946516,-0.3940881,0.40594205,0.4222984,0.25415477,0.31706095,0.110961884,0.54932505,0.26971486,-0.48489472,0.20642526,0.35821512,0.40717924,-0.22245823,-0.028989179,-0.096947506,0.16285658,0.29924792,0.025034936,0.39610437,0.3944167,0.09057149,0.033950984,-0.12857875,-0.22070594,-0.15812762,0.30671912,0.16409631,-0.4793617,0.12282499,0.2098636,0.27460805,0.07158094,-0.43553692,-0.57808113,0.294955,0.21249138,0.82000685,0.18216719,-0.27607924,-0.3190229,-0.16491616,-0.27553776,-0.18460934,-0.28399283,0.22346127,0.24837108,-0.6250512,-0.6789165,-0.2083747,0.20507616,0.19950642,0.10557389,0.6722001,-0.2990442,-0.13589029,-0.09098574,0.104749024,-0.007818698,-0.37777996,-0.20405129,0.04764495,0.019727578,-0.19314586,0.26530305,0.719218,-0.75645137,-0.19498324,-0.01065122,-0.116053745,0.66161895,0.2485829,-0.23941599,-0.200786,-0.36883235,0.13232389,-0.030580489,-0.06462762,0.10977854,-0.5338084,0.3250481,0.29326448,-0.6371836,0.251064,0.09347165,-0.1115968,0.20378847,-0.07824444,0.036355272,0.018858913,0.41979071,-0.0631615,0.06759519,-0.7020661,-0.6182283,0.09475634,0.046024527,0.0057108672,0.24168198,-0.15028106,0.5687903,-0.47647548,-0.32381108,0.22534195,0.050434794,-0.20324309
